,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
164,164,164,164,164,164,2024-02-19 00:00:00+08:00,72.42176482727479,72.621545957644,71.42284393310547,71.42284393310547,29322068,0.0,0.0,-2.0547859212193487
165,165,165,165,165,165,2024-02-20 00:00:00+08:00,72.12208502636372,72.52165490558123,70.72360188084477,72.0721435546875,32254405,0.0,0.0,0.9090923657284922
166,166,166,166,166,166,2024-02-21 00:00:00+08:00,71.32295349494466,74.11992743090308,71.07322327095757,72.82133483886719,51979465,0.0,0.0,1.0395018757992203
167,167,167,167,167,167,2024-02-22 00:00:00+08:00,73.62046554212782,74.76922607421875,73.37073532302811,74.76922607421875,42773596,0.0,0.0,2.674890867712998
168,168,168,168,168,168,2024-02-23 00:00:00+08:00,74.02003213925448,75.11884353040466,73.67041137222868,74.46955108642578,27579751,0.0,0.0,-0.4007999059606471
169,169,169,169,169,169,2024-02-26 00:00:00+08:00,74.21982409157926,74.6193863448149,73.62046546940286,74.06998443603516,22212373,0.0,0.0,-0.5365503679845007
170,170,170,170,170,170,2024-02-27 00:00:00+08:00,74.369655733686,75.76814647611857,73.07106317519688,75.41852569580078,40440438,0.0,0.0,1.8206312179398276
171,171,171,171,171,171,2024-02-28 00:00:00+08:00,75.51841777619381,76.11776878609187,74.0200364408679,74.16987609863281,42583119,0.0,0.0,-1.6556271627535812
172,172,172,172,172,172,2024-02-29 00:00:00+08:00,72.6714951802426,74.02003686554056,72.321874390893,72.82133483886719,49333481,0.0,0.0,-1.818179199830805
173,173,173,173,173,173,2024-03-01 00:00:00+08:00,71.9222986148028,73.32078927876728,71.42283820775556,72.9711685180664,60262868,0.0,0.0,0.2057551945878977
174,174,174,174,174,174,2024-03-04 00:00:00+08:00,73.22090353713739,73.37073557217683,71.42284290504917,72.0221939086914,55605212,0.0,0.0,-1.3004788447920412
175,175,175,175,175,175,2024-03-05 00:00:00+08:00,70.1242391621642,70.82348831530874,68.97548630550018,69.6247787475586,59448363,0.0,0.0,-3.3287172064936255
176,176,176,176,176,176,2024-03-06 00:00:00+08:00,70.4738684162475,72.62154212854225,70.22413820587265,71.7724609375,56159854,0.0,0.0,3.084652085902273
177,177,177,177,177,177,2024-03-07 00:00:00+08:00,71.97225228471576,72.57160328708653,70.02435200055892,70.62370300292969,42526429,0.0,0.0,-1.6005553098850211
178,178,178,178,178,178,2024-03-08 00:00:00+08:00,70.72359962535597,72.2719223788482,70.67365053411116,71.17311096191406,33041436,0.0,0.0,0.7779370602552182
179,179,179,179,179,179,2024-03-11 00:00:00+08:00,72.07214307946755,73.1210054316909,72.02219398695912,72.72144317626953,37032890,0.0,0.0,2.175445464487291
180,180,180,180,180,180,2024-03-12 00:00:00+08:00,73.47063350759719,74.91906572991087,72.87127488482871,74.76922607421875,73206579,0.0,0.0,2.8159271990595647
181,181,181,181,181,181,2024-03-13 00:00:00+08:00,74.41960355397818,74.96901307163313,73.67041291417303,73.9201431274414,47435359,0.0,0.0,-1.1356048355168347
182,182,182,182,182,182,2024-03-14 00:00:00+08:00,74.2198240085364,75.11884669847218,72.72144269709484,73.37073516845703,48282142,0.0,0.0,-0.7432452586532134
183,183,183,183,183,183,2024-03-15 00:00:00+08:00,71.32295015888369,71.92230114418632,70.72359917358106,71.8224105834961,66420792,0.0,0.0,-2.1102754134956214
184,184,184,184,184,184,2024-03-18 00:00:00+08:00,71.07322103547631,72.42176267835829,71.07322103547631,71.92230224609375,29947868,0.0,0.0,0.13908146745023053
185,185,185,185,185,185,2024-03-19 00:00:00+08:00,71.1731093023997,71.62262062847671,70.52380923716312,71.02326965332031,38328086,0.0,0.0,-1.2500053039142922
186,186,186,186,186,186,2024-03-20 00:00:00+08:00,71.22306005315887,71.67257138971698,70.27408066763657,71.17311096191406,30531961,0.0,0.0,0.2109749513436343
187,187,187,187,187,187,2024-03-21 00:00:00+08:00,72.42176111446572,73.17095174668434,72.1720309037262,72.47171020507812,38991190,0.0,0.0,1.82456439744354
188,188,188,188,188,188,2024-03-22 00:00:00+08:00,72.12207992238314,72.3218686584339,70.02434773139679,70.92337799072266,46657792,0.0,0.0,-2.1364642975501003
189,189,189,189,189,189,2024-03-25 00:00:00+08:00,70.07429670603644,70.87342878544878,69.72467594497095,70.22413635253906,42502492,0.0,0.0,-0.9859113567250888
190,190,190,190,190,190,2024-03-26 00:00:00+08:00,69.4249966519657,70.77353822816737,69.22521553740286,70.22413635253906,46925401,0.0,0.0,0.0
191,191,191,191,191,191,2024-03-27 00:00:00+08:00,69.62478413246751,69.87451435908491,68.42608209316866,68.72576141357422,66012638,0.0,0.0,-2.1337036192837
192,192,192,192,192,192,2024-03-28 00:00:00+08:00,69.27515645582126,71.62261882853393,69.27515645582126,70.17418670654297,63275589,0.0,0.0,2.107543464309547
193,193,193,193,193,193,2024-04-02 00:00:00+08:00,71.57267804585584,71.92229880749339,69.62477788045628,70.92337799072266,63731872,0.0,0.0,1.0676166256299968
194,194,194,194,194,194,2024-04-03 00:00:00+08:00,71.7724596035409,71.7724596035409,70.07429725301834,70.27407836914062,42103303,0.0,0.0,-0.9154944955765743
195,195,195,195,195,195,2024-04-05 00:00:00+08:00,70.32403179610013,70.87343370990219,68.82565046928477,69.97441101074219,41301670,0.0,0.0,-0.42642659335113686
196,196,196,196,196,196,2024-04-08 00:00:00+08:00,69.82456759971836,70.92337898940652,69.17526753544227,70.32402801513672,29316176,0.0,0.0,0.499635508673113
197,197,197,197,197,197,2024-04-09 00:00:00+08:00,70.02434981490505,71.37289143343793,69.77461960328188,70.42391967773438,34509483,0.0,0.0,0.1420448535401908
198,198,198,198,198,198,2024-04-10 00:00:00+08:00,71.2230593376135,74.51949355529813,71.2230593376135,73.87019348144531,87693112,0.0,0.0,4.893612595665453
199,199,199,199,199,199,2024-04-11 00:00:00+08:00,72.67149422109328,74.36965667332775,72.42176400040223,74.11992645263672,41223561,0.0,0.0,0.33807001094985356
200,200,200,200,200,200,2024-04-12 00:00:00+08:00,73.07105882838437,73.42067958790409,71.37288887746415,71.57267761230469,44688721,0.0,0.0,-3.4366586183268044
201,201,201,201,201,201,2024-04-15 00:00:00+08:00,69.9244581585698,70.5737582228459,69.72467704086692,70.32402801513672,42987921,0.0,0.0,-1.7445897496411455
202,202,202,202,202,202,2024-04-16 00:00:00+08:00,68.72575754490327,69.17526887904629,68.1263989378309,68.37612915039062,53443746,0.0,0.0,-2.769890917407092
203,203,203,203,203,203,2024-04-17 00:00:00+08:00,68.0265110481123,68.47603002106702,67.22737890923985,67.92662048339844,40972640,0.0,0.0,-0.6574058411576766
204,204,204,204,204,204,2024-04-18 00:00:00+08:00,67.6269400734454,68.47602891267327,67.12747963679908,67.82672882080078,31609984,0.0,0.0,-0.1470581958689876
205,205,205,205,205,205,2024-04-19 00:00:00+08:00,66.7778609000485,66.97764965352121,65.72899852367303,66.62802124023438,51647818,0.0,0.0,-1.7673085543214229
206,206,206,206,206,206,2024-04-22 00:00:00+08:00,67.52704795191978,69.37505000062956,67.52704795191978,68.37612915039062,42767591,0.0,0.0,2.6236827653237205
207,207,207,207,207,207,2024-04-23 00:00:00+08:00,69.22521761697854,70.27407993168352,68.72575719440628,69.72467803955078,47335665,0.0,0.0,1.9722509974117841
208,208,208,208,208,208,2024-04-24 00:00:00+08:00,71.17310951495992,72.92122097673087,70.67364909731108,72.42176055908203,64630900,0.0,0.0,3.8681892772618465
209,209,209,209,209,209,2024-04-25 00:00:00+08:00,72.42175846883696,74.02003023495152,71.97224715439131,72.92121887207031,43558815,0.0,0.0,0.6896522662975357
210,210,210,210,210,210,2024-04-26 00:00:00+08:00,73.12100250772039,75.61830461004911,73.12100250772039,75.21874237060547,76974505,0.0,0.0,3.1506926709025995
211,211,211,211,211,211,2024-04-29 00:00:00+08:00,74.21982628867835,75.91798877868425,74.0200375349848,74.26976776123047,55367962,0.0,0.0,-1.261619882846976
212,212,212,212,212,212,2024-04-30 00:00:00+08:00,75.0689075336813,75.31863775992697,73.720365836187,74.26976776123047,47495457,0.0,0.0,0.0
213,213,213,213,213,213,2024-05-02 00:00:00+08:00,73.4206829681734,76.66717575248038,73.27084331543465,76.01787567138672,68356381,0.0,0.0,2.353727449069498
214,214,214,214,214,214,2024-05-03 00:00:00+08:00,78.61507201919324,80.36318359947788,78.41529088705394,79.11453247070312,79294381,0.0,0.0,4.073590286451534
215,215,215,215,215,215,2024-05-06 00:00:00+08:00,79.4142074584961,79.5140980191173,78.41528660996156,79.4142074584961,56218498,0.0,0.0,0.37878627154113165
216,216,216,216,216,216,2024-05-07 00:00:00+08:00,78.96469537518045,79.26436705419803,77.31647446651961,77.96577453613281,45448994,0.0,0.0,-1.8238964647733447
217,217,217,217,217,217,2024-05-08 00:00:00+08:00,78.16555760753813,78.36533873187241,75.46847432321863,76.06782531738281,54000423,0.0,0.0,-2.4343363867569967
218,218,218,218,218,218,2024-05-09 00:00:00+08:00,75.66825498965363,76.86695697072817,75.21874365204101,76.71712493896484,52298823,0.0,0.0,0.8535798399295746
219,219,219,219,219,219,2024-05-10 00:00:00+08:00,77.41636392144827,78.66501495243936,77.01679406729889,77.86587524414062,47295135,0.0,0.0,1.4973844576288808
220,220,220,220,220,220,2024-05-13 00:00:00+08:00,77.566208238231,81.51194268519838,77.21658745274148,81.06243133544922,78841984,0.0,0.0,4.105207937734101
221,221,221,221,221,221,2024-05-14 00:00:00+08:00,81.91151379461891,83.3599460510591,81.91151379461891,82.5608139038086,78159136,0.0,0.0,1.8484303316277595
222,222,222,222,222,222,2024-05-16 00:00:00+08:00,79.21442853014553,80.91259097119995,78.71496809205169,79.6139907836914,111040078,0.0,0.0,-3.5692757626523908
223,223,223,223,223,223,2024-05-17 00:00:00+08:00,84.90827188421125,85.80730216957043,84.35886237061362,85.60751342773438,111456576,0.0,0.0,7.528227871816107
224,224,224,224,224,224,2024-05-20 00:00:00+08:00,85.80730596121472,86.20687584138176,84.75843597842143,85.25789642333984,53129878,0.0,0.0,-0.4083952335441454
225,225,225,225,225,225,2024-05-21 00:00:00+08:00,85.40773323189734,85.80730309873498,83.85940285583702,84.30892181396484,43053288,0.0,0.0,-1.1130635978431336
226,226,226,226,226,226,2024-05-22 00:00:00+08:00,84.05919141489844,84.20903106727806,82.91043090820312,82.91043090820312,34490738,0.0,0.0,-1.6587697667959866
227,227,227,227,227,227,2024-05-23 00:00:00+08:00,80.91258692926141,80.9625360190402,77.46631312703508,78.56512451171875,100353257,0.0,0.0,-5.240964675838455
228,228,228,228,228,228,2024-05-24 00:00:00+08:00,78.36533788198186,79.81377769176146,77.56620577215018,78.06566619873047,48522482,0.0,0.0,-0.6357252229820864
229,229,229,229,229,229,2024-05-27 00:00:00+08:00,78.81485372673491,79.56404433702487,77.81593291301498,79.16447448730469,39037400,0.0,0.0,1.4075436002518815
230,230,230,230,230,230,2024-05-28 00:00:00+08:00,79.11452870813373,80.11344956364634,78.76490793293658,79.46415710449219,32245775,0.0,0.0,0.3785569463175875
231,231,231,231,231,231,2024-05-29 00:00:00+08:00,78.415287349014,78.71496665486329,76.0178757657036,76.71712493896484,67568273,0.0,0.0,-3.456944949299723
232,232,232,232,232,232,2024-05-30 00:00:00+08:00,76.31755719031243,77.51625920466581,75.81809674747159,76.21766662597656,46353905,0.0,0.0,-0.6510388826297175
233,233,233,233,233,233,2024-05-31 00:00:00+08:00,77.36641940118622,77.81593837158931,74.81917572021484,74.81917572021484,148283968,0.0,0.0,-1.8348644975246242
234,234,234,234,234,234,2024-06-03 00:00:00+08:00,76.41744398068653,77.41636481703537,76.36749489040463,76.5672836303711,73997961,0.0,0.0,2.3364436901754715
235,235,235,235,235,235,2024-06-04 00:00:00+08:00,75.91798840431916,76.76706964513514,75.8180978385458,76.31755828857422,30437293,0.0,0.0,-0.3261514970315904
236,236,236,236,236,236,2024-06-05 00:00:00+08:00,77.06674736673264,78.31539846593063,76.51733783462092,76.86695861816406,41354457,0.0,0.0,0.7198871949131824
237,237,237,237,237,237,2024-06-06 00:00:00+08:00,78.01572082754886,78.3653416185934,76.5672885698665,77.01679992675781,39115156,0.0,0.0,0.19493591432189206
238,238,238,238,238,238,2024-06-07 00:00:00+08:00,78.01572082754886,78.01572082754886,76.81701879506427,77.01679992675781,46037914,0.0,0.0,0.0
239,239,239,239,239,239,2024-06-11 00:00:00+08:00,76.5173399654846,76.96685894641102,75.66825871861694,76.36750030517578,45378373,0.0,0.0,-0.8430623217265731
240,240,240,240,240,240,2024-06-12 00:00:00+08:00,74.5,75.19999694824219,74.05000305175781,74.1500015258789,34449076,0.0825,0.0,-2.903720523043729
241,241,241,241,241,241,2024-06-13 00:00:00+08:00,75.30000305175781,75.3499984741211,73.69999694824219,74.5,51382442,0.0,0.0,0.47201411587152187
242,242,242,242,242,242,2024-06-14 00:00:00+08:00,73.75,73.9000015258789,72.25,72.80000305175781,61962416,0.0,0.0,-2.2818750983116587
243,243,243,243,243,243,2024-06-17 00:00:00+08:00,71.8499984741211,73.0,71.1500015258789,72.5,35419261,0.0,0.0,-0.4120920867881295
244,244,244,244,244,244,2024-06-18 00:00:00+08:00,72.5,73.4000015258789,71.8499984741211,72.0999984741211,34574126,0.0,0.0,-0.5517262425915992
