stock_id,stock_name,risk,roi,sharpe_ratio,correlation_to_hsi,PE_ratio,var
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",60.408181817853034,-15.598871161957833,-0.25822447709140856,0.8557698361847856,6.68,-5.402206026062595
2319.HK,China Mengniu Dairy Company Limited,56.06997574557861,-58.94819904452591,-1.0513327009807787,0.7150118836896,10.03,-5.014247271458662
2331.HK,Li Ning Company Limited,75.40724009723887,-79.29593001472304,-1.051569185034085,0.7008217726025724,10.57,-6.743547556030895
2359.HK,"WuXi AppTec Co., Ltd.",82.69914800320795,-61.54279696170817,-0.7441769165423674,0.4782777741831873,11.16,-7.395651089785616
2382.HK,Sunny Optical Technology (Group) Company Limited,77.79431527700049,-64.47344293247711,-0.8287680494764682,0.6194449719747892,39.68,-6.957019829698326
2388.HK,BOC Hong Kong (Holdings) Limited,30.891205188805557,-9.106979071384114,-0.2948081505957018,0.5772842990025054,7.19,-2.7625505320867245
2628.HK,China Life Insurance Company Limited,50.61781193259948,-4.040667106721223,-0.07982698090746401,0.7943515367615458,14.22,-4.52666907726028
2688.HK,ENN Energy Holdings Limited,64.26357291511124,-54.918471244124845,-0.8545816666102463,0.5887910062193994,8.14,-5.7469874181137115
2899.HK,Zijin Mining Group Company Limited,56.30907828128348,68.23380444744586,1.211772711082114,0.5870227474969425,17.0,-5.0356298246221805
3690.HK,Meituan,73.42520660313502,-41.93188360926664,-0.5710829502449951,0.7998323544611131,39.39,-6.566297505400481
3692.HK,Hansoh Pharmaceutical Group Company Limited,66.85106127541117,19.183355591650272,0.28695663502811436,0.5314210885623116,33.04,-5.978382318468883
3968.HK,"China Merchants Bank Co., Ltd.",54.66670859477676,-12.606252272758745,-0.23060199885462349,0.7975360747013807,5.35,-4.8887553591032225
3988.HK,Bank of China Limited,28.23329635073208,32.642130513681735,1.1561572587267281,0.6505237265645795,4.3,-2.524858042267041
6618.HK,JD Health International Inc.,80.0238515844965,-65.85563874118581,-0.8229501259590012,0.7498384628122474,28.45,-7.156403656743434
6690.HK,"Haier Smart Home Co., Ltd.",49.73513232372742,7.444860095725642,0.14969016363054655,0.6725098606081383,11.97,-4.447732467042325
6862.HK,Haidilao International Holding Ltd.,74.88543013236477,-19.451975933654623,-0.2597564826598714,0.6781770959156034,13.58,-6.696882934586035
9618.HK,"JD.com, Inc.",72.38767595575659,-54.791107067521416,-0.756912089580135,0.8444682354602467,11.64,-6.473512817187336
9633.HK,"Nongfu Spring Co., Ltd.",37.388058776730965,-33.545894435434846,-0.8972355220622648,0.6064466957471147,25.34,-3.343553643701058
9888.HK,"Baidu, Inc.",69.60609611337712,-39.40615452768788,-0.566130794973785,0.7495722483665912,11.26,-6.22476062941605
9961.HK,Trip.com Group Limited,64.17502643180822,61.68131863378507,0.9611420838186495,0.7151163518400759,18.9,-5.739068849282613
9988.HK,Alibaba Group Holding Limited,62.39357533318306,-15.315400491952508,-0.24546438331459502,0.8502519154595084,18.5,-5.5797565579584525
9999.HK,"NetEase, Inc.",65.42104882942901,-0.7814501816907157,-0.011944935088524414,0.6515991561203348,13.9,-5.8504986176099
^HSI,HANG SENG INDEX,35.190491258595166,-15.186491817891664,-0.43155100354509573,0.9999999999999999,0,-3.1438223868282873
