stock_id,stock_name,risk,roi,sharpe_ratio,correlation_to_hsi,PE_ratio,var
ROP,"Roper Technologies, Inc.",35.423192879981855,10.70680405658456,0.302254065376335,0.6009695168404273,40.91,-2.5537327706139394
WDAY,"Workday, Inc.",66.58523376009393,-4.187808675072219,-0.06289395468912613,0.6521782420433188,41.2,-4.800270096155957
NTES,"NetEase, Inc.",79.07016952942581,8.67559169982316,0.10972016060487332,0.3549558850741847,13.86,-5.7003354776470365
CRWD,"CrowdStrike Holdings, Inc.",92.603144036216,9.164498270863488,0.09896530367564368,0.6065266352832238,482.39,-6.675956184650081
CEG,Constellation Energy Corporation,66.1804605132374,355.12374530658735,5.3659908461283,0.3893307864313832,25.32,-5.15450475367014
MNST,Monster Beverage Corporation,42.43392023479214,-6.035353507947919,-0.14222945875737053,0.47445882953501767,29.37,-3.059150908738246
AEP,"American Electric Power Company, Inc.",36.116722416186974,20.591876050411603,0.5701479722640234,0.24208450187843703,19.31,-2.603730779263142
CHTR,"Charter Communications, Inc.",63.09110373400466,-55.12024412190153,-0.8736611163800734,0.3724402926665944,11.24,-4.548370884736964
DASH,"DoorDash, Inc.",105.23303481251892,-32.36532128544587,-0.3075585660254623,0.6254294864362515,-127.74,-7.586471678665482
MRVL,"Marvell Technology, Inc.",96.8224413904392,9.253764732239137,0.09557458580209802,0.7487623736016389,-61.35,-6.980134239941465
CPRT,"Copart, Inc.",45.830173061852875,44.868255160259565,0.9790112531258589,0.7400939730716625,36.08,-3.303993946212051
ADSK,"Autodesk, Inc.",66.02331660589483,-25.42855209810434,-0.3851450276254976,0.7365232681535249,54.39,-4.7597603020244605
PCAR,PACCAR Inc,42.71346309007566,95.09745232239652,2.2264046378504045,0.4534655965069918,10.08,-3.0793037434289867
COIN,"Coinbase Global, Inc.",157.451291856312,-23.700495674507668,-0.15052588895959287,0.5801092877713037,35.07,-11.350996087543242
KDP,Keurig Dr Pepper Inc.,32.846479265286625,7.881613387695048,0.23995306541193379,0.276610722647662,22.65,-2.3679720454125452
POST,"Post Holdings, Inc.",37.660408926704214,52.14734855082376,1.3846729240862585,0.2503361020232219,21.2,-2.7150183992927395
PAYX,"Paychex, Inc.",40.556078596418715,15.143581993253925,0.3733985759311348,0.6079134477644961,26.94,-2.9237733399746015
KHC,The Kraft Heinz Company,36.93031513811528,3.4367458980112326,0.09306029166440048,0.0928409746679956,21.92,-2.662384396483951
FTNT,"Fortinet, Inc.",80.02589535985112,20.337921842598217,0.2541417593785739,0.5630346850991383,43.43,-5.769235770772748
ODFL,"Old Dominion Freight Line, Inc.",60.76503784855989,38.75909573259585,0.6378519146024761,0.5697322128142599,33.7,-4.380679883578672
TTD,"The Trade Desk, Inc.",119.33506084054032,24.987339900835245,0.20938808531906813,0.6316615124764685,197.06,-8.60311651138355
MCHP,Microchip Technology Incorporated,67.15218205988812,9.375988665703979,0.13962299329815106,0.7652692209548351,32.39,-4.841142596196643
EA,Electronic Arts Inc.,39.91103116779675,6.422148448561499,0.16091161417406263,0.39842854960937946,34.6,-2.877270508830798
FAST,Fastenal Company,41.56391305040505,28.80616521606377,0.6930571041549961,0.5763567681612418,33.15,-2.9964302537999266
IDXX,"IDEXX Laboratories, Inc.",59.27759405431925,-29.688515400290438,-0.5008387380413121,0.6399793958089507,48.21,-4.273446919721671
EXC,Exelon Corporation,37.90662940497271,18.66884961523853,0.4924956375253319,0.26761173987172315,15.5,-2.7327689534644337
MPWR,"Monolithic Power Systems, Inc.",90.05743851054073,92.1524073050231,1.0232625847362644,0.7527433932927429,110.0,-6.492430898059563
TEAM,Atlassian Corporation,105.79542010606419,-57.03849927552499,-0.5391395886357045,0.6049927179123185,-126.58,-7.627015221950918
VRSK,"Verisk Analytics, Inc.",39.52383112748076,43.02119864284225,1.0884875634672415,0.5262523675245678,42.72,-2.849356440353454
GEHC,GE HealthCare Technologies Inc.,nan,nan,nan,nan,24.65,nan
NDAQ,"Nasdaq, Inc.",41.97881916400814,12.926866368318679,0.30793782735560926,0.5521991653301378,40.57,-3.0263417116017735
ACGL,Arch Capital Group Ltd.,43.130528195304656,141.32982112345886,3.2767931912052153,0.2831491441909071,7.15,-3.109370847495846
SMCI,"Super Micro Computer, Inc.",134.7724581929022,1457.1775646812982,10.81213167897861,0.4292348184304784,31.21,-9.71603108250325
CTSH,Cognizant Technology Solutions Corporation,45.897485684687815,1.003159141125536,0.021856516237450607,0.5943167535976197,17.19,-3.3088466553224913
JD,"JD.com, Inc.",102.10496862512464,-58.41374308496348,-0.5720950103753305,0.37736270669962857,12.22,-7.360962782319991
DDOG,"Datadog, Inc.",104.3907347039163,-14.507191526938243,-0.1389701065720538,0.6457525381233071,247.51,-7.525748485323819
BKR,Baker Hughes Company,60.7158413181085,76.42196389059693,1.258682449777799,0.2505256013588545,17.81,-4.377133201820202
ALNY,"Alnylam Pharmaceuticals, Inc.",93.31555461874625,33.59590216447141,0.36002467436144137,0.29101060685974284,-477.64,-6.727315367796098
CCEP,Coca-Cola Europacific Partners PLC,42.095838790959,40.60857228142996,0.9646695124210599,0.45320482966283965,20.05,-3.034777903595023
FANG,"Diamondback Energy, Inc.",65.39161763389231,214.59776435908316,3.2817320036422784,0.2578182923966825,10.18,-4.714219789303552
XEL,Xcel Energy Inc.,37.487250602133216,-7.011092000480346,-0.1870260391964136,0.20755823941195212,17.58,-2.702535050051473
MRNA,"Moderna, Inc.",111.95398290296116,-77.9997851541519,-0.6967129094617394,0.3768843897804111,-5.64,-8.070999017754016
CSGP,"CoStar Group, Inc.",59.00556764215861,-11.557426859890828,-0.19587010720719203,0.5629531602178176,143.37,-4.25383596128659
ON,ON Semiconductor Corporation,89.94593964736329,63.7410782789766,0.7086598742408616,0.6958339520151477,17.28,-6.484392709583804
BIDU,"Baidu, Inc.",94.67990659009634,-42.69632689723466,-0.4509544679008034,0.4591054343342475,11.44,-6.825674382233146
